meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.178389481,0.031529895,0.175955056,0.166516854,0.186741573,0.020224719,3.570498701,16.12554787,0.816218464,0.216515401,0.169213483,0.178389481,0.163616573,0.025,0.228571429,0.976325758,0.15625,6.2265625,6.0703125,0.217261905,female
0.174523844,0.033396285,0.173863874,0.161549738,0.186764398,0.02521466,3.025874501,12.55109679,0.815919698,0.221765646,0.172691099,0.174523844,0.164132116,0.064777328,0.202531646,0.206861413,0.1640625,0.8125,0.6484375,0.097532989,female
0.177370741,0.038632494,0.172307692,0.161538462,0.195583127,0.034044665,3.276967634,15.49620068,0.848722237,0.290096471,0.162580645,0.177370741,0.160316843,0.015640274,0.216216216,0.947265625,0.1640625,6.796875,6.6328125,0.151943463,female
0.154071439,0.061358828,0.171242938,0.147514124,0.189435028,0.041920904,2.614452178,10.07099944,0.896255185,0.50511335,0.188248588,0.154071439,0.166609962,0.043956044,0.231884058,0.56640625,0.015625,6.2265625,6.2109375,0.08390677,female
0.181191431,0.030724484,0.182807018,0.168070175,0.192982456,0.024912281,2.911882044,11.98343468,0.820293627,0.213677223,0.182807018,0.181191431,0.170651978,0.02507837,0.266666667,0.6453125,0.0078125,5.5859375,5.578125,0.135264632,female
0.181964222,0.030651862,0.176744186,0.16744186,0.197674419,0.030232558,3.825913917,20.0739797,0.803241001,0.189572318,0.17627907,0.181964222,0.163304714,0.072727273,0.210526316,0.845833333,0.1640625,4.078125,3.9140625,0.25677217,female
0.183098304,0.033502632,0.182711864,0.170847458,0.195762712,0.024915254,2.751857756,10.92093359,0.833917499,0.239810079,0.182316384,0.183098304,0.17400933,0.07960199,0.216216216,0.205295139,0.1640625,0.3828125,0.21875,0.25210084,female
0.182713507,0.037318893,0.177748691,0.168586387,0.200104712,0.031518325,3.090780455,13.55095029,0.845562464,0.291419061,0.169319372,0.182713507,0.167259374,0.026315789,0.253968254,0.226151316,0.15625,0.6015625,0.4453125,0.119883041,female
0.171319139,0.05114691,0.176026823,0.162883487,0.19597653,0.033093043,2.796871994,12.09750502,0.892325071,0.447628548,0.16992456,0.171319139,0.167116933,0.065306122,0.216216216,0.673135081,0.1640625,5.828125,5.6640625,0.180735632,female
0.168163038,0.04769913,0.171259968,0.15585327,0.18800638,0.03215311,3.18580126,15.46434542,0.87436711,0.377036481,0.15585327,0.168163038,0.169211771,0.069565217,0.275862069,0.356060606,0.0078125,4.484375,4.4765625,0.082733421,female
0.174173532,0.040007283,0.162465462,0.155026567,0.194899044,0.039872476,5.383762482,39.9382369,0.842794632,0.287725951,0.155026567,0.174173532,0.157304449,0.063241107,0.205128205,1.0246875,0.15625,6.7109375,6.5546875,0.208879619,female
0.183173193,0.031863762,0.178181818,0.16707438,0.200859504,0.033785124,2.981181105,14.5261012,0.820642976,0.205586047,0.16707438,0.183173193,0.169568327,0.04494382,0.225352113,0.708705357,0.1640625,5.8359375,5.671875,0.181182454,female
0.17789608,0.036367432,0.173355705,0.163020134,0.190268456,0.027248322,2.97024606,12.74046109,0.831026562,0.238260702,0.168657718,0.17789608,0.158210892,0.031434185,0.202531646,0.599158654,0.1640625,5.640625,5.4765625,0.092076255,female
0.188307347,0.033788936,0.185224111,0.17137558,0.211622875,0.040247295,2.202962249,7.759716662,0.84213361,0.22862079,0.173539413,0.188307347,0.177041787,0.037037037,0.231884058,0.4609375,0.15625,4.5625,4.40625,0.134042553,female
0.179749589,0.034081928,0.174082397,0.167790262,0.18701623,0.019225968,4.997551484,34.13676428,0.8002275,0.223222936,0.173732834,0.179749589,0.164371027,0.015701668,0.225352113,0.898828125,0.1640625,6.625,6.4609375,0.139258364,female
0.180533618,0.04191161,0.18890411,0.165251142,0.201050228,0.035799087,2.502392291,9.109723498,0.857856965,0.323957182,0.193059361,0.180533618,0.174824251,0.017877095,0.266666667,0.654017857,0.0078125,3.734375,3.7265625,0.28721174,female
0.197216458,0.065365816,0.2136,0.181866667,0.236266667,0.0544,2.676538721,13.36528867,0.906817248,0.449640026,0.050133333,0.197216458,0.161213343,0.017094017,0.266666667,0.209321121,0.0546875,0.5625,0.5078125,0.331868132,female
0.18913327,0.067775893,0.205988024,0.178443114,0.234251497,0.055808383,3.262410672,21.96557969,0.909747128,0.47946707,0.05005988,0.18913327,0.171696223,0.017372421,0.275862069,0.181884766,0.0234375,0.625,0.6015625,0.281524927,female
0.176733399,0.072027335,0.205470588,0.161,0.223588235,0.062588235,3.353022024,22.39225645,0.926618275,0.550261825,0.050029412,0.176733399,0.146153887,0.016649324,0.253968254,0.179265203,0.0546875,0.875,0.8203125,0.169312169,female
0.182050791,0.05640816,0.193285094,0.175050651,0.212735166,0.037684515,2.659046776,11.83063869,0.875828417,0.410387208,0.05024602,0.182050791,0.143441271,0.015732547,0.219178082,0.196546053,0.0546875,0.6953125,0.640625,0.146341463,female
0.192711322,0.070159084,0.213066667,0.172533333,0.242133333,0.0696,2.179408586,10.80957057,0.923526627,0.524650226,0.050133333,0.192711322,0.158002396,0.016913319,0.271186441,0.465517241,0.0546875,5.4921875,5.4375,0.113711002,female
0.201748377,0.061291383,0.204132554,0.180662768,0.249707602,0.069044834,1.944875808,7.574773293,0.892704344,0.348167588,0.050214425,0.201748377,0.154557472,0.017410229,0.275862069,0.228236607,0.0546875,0.7265625,0.671875,0.20327304,female
0.192628831,0.077848703,0.214562384,0.16972067,0.255232775,0.085512104,2.245735913,12.42873475,0.932352155,0.563884404,0.050055866,0.192628831,0.148658694,0.01826484,0.275862069,0.301185345,0.0546875,0.734375,0.6796875,0.23727422,female
0.206335337,0.063948841,0.226852917,0.186820049,0.248940016,0.062119967,2.063404397,8.360208293,0.90608687,0.435548385,0.050156122,0.206335337,0.138612142,0.016666667,0.266666667,0.183001894,0.0546875,0.6953125,0.640625,0.107469512,female
0.195929487,0.065939782,0.211308901,0.184712042,0.237068063,0.052356021,2.105751193,9.111364242,0.915902231,0.489533705,0.050052356,0.195929487,0.168337642,0.016684046,0.271186441,0.226140203,0.0546875,0.75,0.6953125,0.287141074,female
0.189912809,0.072125091,0.2072,0.1816,0.242666667,0.061066667,1.870038249,6.917744728,0.914751379,0.473693624,0.050133333,0.189912809,0.164234802,0.016443988,0.262295082,0.212553879,0.0546875,0.6171875,0.5625,0.233134921,female
0.168597658,0.059374106,0.177830375,0.153254438,0.197712032,0.044457594,2.526929867,12.31377432,0.922825257,0.533854251,0,0.168597658,0.152476674,0.017857143,0.271186441,0.142578125,0.0078125,0.765625,0.7578125,0.130584192,female
0.159715,0.057487532,0.165918513,0.149106505,0.190936383,0.041829878,2.911308167,15.66314562,0.897692934,0.431623436,0,0.159715,0.164623842,0.024427481,0.216216216,0.133854167,0.0078125,0.203125,0.1953125,0.451428571,female
0.194125015,0.061219671,0.206903991,0.181078749,0.232125135,0.051046386,2.26722033,9.577863905,0.908414374,0.446981236,0,0.194125015,0.189044867,0.016913319,0.258064516,0.88875,0.0078125,6.984375,6.9765625,0.213465845,female
0.172585728,0.065865991,0.183275194,0.157771318,0.208507752,0.050736434,3.089755012,20.77845428,0.923872435,0.51266214,0,0.172585728,0.172410438,0.016967126,0.258064516,0.552001953,0.0078125,6.53125,6.5234375,0.143094456,female
0.182063734,0.059175288,0.184107351,0.167771295,0.213675613,0.045904317,2.831542983,14.27792312,0.908296337,0.451007135,0,0.182063734,0.169674085,0.016511868,0.275862069,0.128125,0.0078125,0.421875,0.4140625,0.142138365,female
0.175248259,0.060034786,0.193390509,0.160251572,0.208919383,0.04866781,3.407405699,23.52343717,0.90532714,0.439105021,0,0.175248259,0.177270957,0.015640274,0.271186441,0.125625,0.0078125,0.6171875,0.609375,0.155769231,female
0.172678832,0.051913777,0.182923006,0.161622868,0.197768557,0.036145689,3.061701929,15.48541199,0.893837925,0.409584631,0,0.172678832,0.173162449,0.017039404,0.271186441,0.344835069,0.0078125,6.609375,6.6015625,0.072831784,female
0.161152946,0.068211157,0.173633865,0.145772402,0.208884002,0.0631116,3.252964331,32.075579,0.938153359,0.584005369,0,0.161152946,0.167895141,0.015748031,0.275862069,0.149456522,0.0078125,0.453125,0.4453125,0.286549708,female
0.170131639,0.054452651,0.179317954,0.155305918,0.198134403,0.042828485,2.641074145,14.06295892,0.91009486,0.456988942,0,0.170131639,0.149217361,0.018669778,0.258064516,0.155172414,0.0078125,0.46875,0.4609375,0.154498044,female
0.177046702,0.064521832,0.188208386,0.156721728,0.223786531,0.067064803,2.145687764,13.51492772,0.933957201,0.538465424,0,0.177046702,0.179877831,0.047477745,0.262295082,0.220880682,0.0078125,0.84375,0.8359375,0.238095238,female
0.154080446,0.087913069,0.176678967,0.057859779,0.228597786,0.170738007,2.219183881,9.583576555,0.953377371,0.704236647,0.217490775,0.154080446,0.207905119,0.01754386,0.262295082,0.610753676,0.0078125,4.7265625,4.71875,0.185540839,female
0.162341173,0.079431075,0.197345538,0.08778032,0.21624714,0.128466819,3.600307042,19.96706291,0.946908145,0.70691673,0.213363844,0.162341173,0.206478853,0.068669528,0.262295082,0.338942308,0.0078125,0.8359375,0.828125,0.34827044,female
0.151754544,0.089441421,0.198519765,0.059343987,0.225836838,0.166492851,2.603043024,13.20473282,0.950413017,0.681699085,0.214297729,0.151754544,0.212683436,0.054054054,0.275862069,0.784179688,0.015625,3.5859375,3.5703125,0.28242159,female
0.141082907,0.088698384,0.179803922,0.043235294,0.217777778,0.174542484,1.597068956,5.560671116,0.941750743,0.60112741,0.225326797,0.141082907,0.174178913,0.016824395,0.262295082,0.633333333,0.0078125,3.59375,3.5859375,0.241985683,female
0.141616514,0.086008076,0.159907264,0.057774343,0.222009274,0.16423493,1.471281182,5.115927219,0.964447856,0.745641046,0.194528594,0.141616514,0.184906212,0.032064128,0.258064516,0.380208333,0.0234375,3.5625,3.5390625,0.150686246,female
0.165804326,0.082937048,0.193819951,0.095888078,0.229245742,0.133357664,1.679792218,7.699729712,0.96318261,0.725957057,0.204890511,0.165804326,0.189944746,0.020382166,0.271186441,0.197265625,0.0078125,0.46875,0.4609375,0.261694915,female
0.152197551,0.082751557,0.192843137,0.066111111,0.215718954,0.149607843,2.660579454,12.06190016,0.943341064,0.651973135,0.215718954,0.152197551,0.190461369,0.018454441,0.242424242,0.859375,0.0078125,3.265625,3.2578125,0.197489068,female
0.129146276,0.087656087,0.141549815,0.0400369,0.215166052,0.175129151,1.8214098,6.826309701,0.949958296,0.678018333,0.21904059,0.129146276,0.197429032,0.021052632,0.235294118,0.700892857,0.0546875,3.125,3.0703125,0.172049325,female
0.175554269,0.084077055,0.201348315,0.126414709,0.237385087,0.110970378,1.852941973,6.470409501,0.943450561,0.642258858,0.216506639,0.175554269,0.181828913,0.020151134,0.275862069,0.796274038,0.0078125,3.109375,3.1015625,0.268471872,female
0.148974544,0.087243259,0.190420018,0.050795353,0.217944593,0.16714924,2.138169548,8.352814753,0.939006748,0.622045197,0.20743521,0.148974544,0.183926045,0.081632653,0.242424242,0.407483553,0.0078125,3.1171875,3.109375,0.176470588,female
0.197722838,0.043484253,0.19699192,0.174195152,0.223965196,0.049770044,2.132563238,8.494306308,0.899003938,0.266904383,0.175239279,0.197722838,0.151900829,0.015640274,0.253968254,1.0453125,0.1484375,7,6.8515625,0.258635723,female
0.19137372,0.042440207,0.1910403,0.162043112,0.220431115,0.058388004,1.836144972,7.111128227,0.904673081,0.287490997,0.176344892,0.19137372,0.15833656,0.022408964,0.266666667,1.122070313,0.1640625,6.9296875,6.765625,0.171629999,female
0.189153875,0.049763129,0.192405609,0.154951456,0.223667745,0.068716289,1.188837987,3.912539272,0.926780933,0.399390383,0.199503776,0.189153875,0.139329658,0.032786885,0.242424242,0.5484375,0.1640625,2.6015625,2.4375,0.168174962,female
0.191702353,0.044968112,0.19056806,0.161157556,0.217377635,0.056220079,1.936981616,7.971062739,0.910711677,0.279577265,0.176463023,0.191702353,0.157803061,0.016243655,0.271186441,0.977163462,0.140625,7,6.859375,0.220856224,female
0.183433207,0.049426678,0.173185976,0.151097561,0.21277439,0.061676829,2.549621332,12.71592197,0.90747976,0.306336797,0.154085366,0.183433207,0.146007328,0.016309888,0.275862069,0.871651786,0.0078125,6.8515625,6.84375,0.076484018,female
0.186465568,0.045515154,0.187767695,0.153720508,0.215589837,0.061869328,1.710496891,6.227631189,0.912430957,0.30767362,0.199455535,0.186465568,0.148864482,0.022535211,0.23880597,0.487760417,0.1328125,6.8046875,6.671875,0.094712664,female
0.19820339,0.043551551,0.204104135,0.17308831,0.224400204,0.051311894,2.181699892,9.473103273,0.907944795,0.294762277,0.221541603,0.19820339,0.158042369,0.01843318,0.266666667,0.550951087,0.140625,5.546875,5.40625,0.072736031,female
0.187629034,0.040200366,0.187235239,0.155613871,0.217544517,0.061930647,2.555591792,11.56968047,0.886006753,0.234557225,0.156532334,0.187629034,0.153608913,0.040609137,0.253968254,0.517578125,0.15625,6.984375,6.828125,0.056659039,female
0.200702042,0.065327658,0.218624915,0.190605854,0.239591559,0.048985705,2.665433212,11.69466552,0.917600502,0.516220519,0.212144316,0.200702042,0.165351754,0.016393443,0.275862069,0.195012019,0.0078125,0.546875,0.5390625,0.151228733,female
0.173249738,0.052020043,0.189908069,0.159019408,0.202492339,0.043472932,3.149874198,15.63673222,0.892246147,0.450262416,0.197344229,0.173249738,0.150267973,0.024883359,0.235294118,0.143415179,0.0078125,0.2265625,0.21875,0.337912088,female
0.182299692,0.062017039,0.193745624,0.159766628,0.23033839,0.070571762,1.406595042,4.308847519,0.941427382,0.594892424,0.195215869,0.182299692,0.162182751,0.016161616,0.275862069,0.164566532,0.0078125,0.296875,0.2890625,0.309412861,female
0.183495166,0.067946334,0.206497726,0.157920728,0.230695257,0.072774529,2.249872274,7.938165258,0.935247629,0.611967177,0.230877193,0.183495166,0.149573845,0.015686275,0.253968254,0.198939732,0.0546875,0.3203125,0.265625,0.191764706,female
0.173271499,0.065123494,0.187934239,0.144102931,0.218556112,0.074453181,2.594766613,11.35850314,0.946681272,0.668180884,0.191536812,0.173271499,0.145000381,0.016048144,0.275862069,0.183238636,0.0078125,0.265625,0.2578125,0.172248804,female
0.173639025,0.076567984,0.193230294,0.128964451,0.231746522,0.102782071,0.983938594,3.601630095,0.967853359,0.756649883,0.201669243,0.173639025,0.144806006,0.016194332,0.258064516,0.192522321,0.0078125,0.3359375,0.328125,0.234126984,female
0.200115562,0.060781165,0.219665272,0.191743375,0.23958159,0.047838215,2.522924805,8.97174289,0.904789552,0.498885996,0.235871688,0.200115562,0.150028903,0.015888779,0.246153846,0.174479167,0.0078125,0.3203125,0.3125,0.2625,female
0.196405992,0.06305863,0.215212766,0.181143617,0.238111702,0.056968085,1.892379171,6.777290567,0.924598543,0.536890004,0.229547872,0.196405992,0.166000104,0.015936255,0.271186441,0.209635417,0.0078125,0.4609375,0.453125,0.217980296,female
0.170211942,0.071781361,0.201348315,0.114688458,0.220796731,0.106108274,2.865304104,13.44740971,0.938500807,0.654076226,0.209928498,0.170211942,0.168726269,0.017278618,0.258064516,0.180555556,0.046875,0.2421875,0.1953125,0.3425,female
0.172286018,0.062872731,0.19148983,0.158086861,0.209807587,0.051720726,3.134383327,14.26215426,0.920398749,0.574005405,0.206575041,0.172286018,0.157403456,0.023357664,0.271186441,0.276241987,0.0078125,3.8828125,3.875,0.038796861,female
0.20493788,0.057838329,0.219862909,0.195125666,0.239482102,0.044356436,2.485002889,10.42275921,0.884811248,0.362203734,0.050114242,0.20493788,0.145933974,0.016096579,0.275862069,0.251736111,0.0546875,0.8671875,0.8125,0.27032967,female
0.157168627,0.078394072,0.184612159,0.085115304,0.225995807,0.140880503,2.322140537,13.32600194,0.961834662,0.752103834,0.050188679,0.157168627,0.141424458,0.01659751,0.262295082,0.31640625,0.0546875,3.828125,3.7734375,0.12621118,female
0.195860836,0.057153403,0.205355064,0.181233993,0.234365541,0.053131548,2.004903455,8.716056395,0.889968473,0.37478526,0.049871944,0.195860836,0.139459312,0.016859852,0.25,0.236752717,0.0546875,0.75,0.6953125,0.259448417,female
0.188226793,0.078766267,0.207706422,0.179816514,0.249541284,0.069724771,1.656945557,5.766831135,0.921602203,0.508717732,0.049908257,0.188226793,0.157150831,0.016632017,0.275862069,0.25,0.0546875,0.734375,0.6796875,0.206896552,female
0.22237339,0.059723908,0.241931385,0.192121982,0.265412961,0.073290978,2.496012943,10.46037923,0.867353746,0.271194225,0.268970775,0.22237339,0.171505228,0.019488429,0.275862069,0.268229167,0.0546875,1.0078125,0.953125,0.154098361,female
0.192049961,0.06985374,0.216128237,0.178150432,0.241331689,0.063181258,1.762693526,5.862619356,0.922779139,0.546754424,0.050061652,0.192049961,0.184094962,0.016753927,0.266666667,0.316761364,0.0546875,0.78125,0.7265625,0.391193036,female
0.201929499,0.062835273,0.217509248,0.184019729,0.2427127,0.058692972,1.862399953,7.816939338,0.902991777,0.42976358,0.050061652,0.201929499,0.166532228,0.016666667,0.266666667,0.264914773,0.0546875,0.734375,0.6796875,0.35030104,female
0.198050632,0.070331152,0.216160939,0.182129086,0.247611065,0.065481978,1.787490402,8.96907682,0.915851959,0.444600356,0.049991618,0.198050632,0.18160691,0.016528926,0.275862069,0.204545455,0.0546875,0.7890625,0.734375,0.197473404,female
0.193962059,0.078521917,0.221595092,0.187239264,0.249079755,0.061840491,2.149417781,7.786475755,0.914981783,0.513837744,0.219591002,0.193962059,0.180686642,0.016580311,0.275862069,0.242766204,0.0546875,0.765625,0.7109375,0.178782756,female
0.195739595,0.072019189,0.2078125,0.18375,0.250568182,0.066818182,2.655036178,14.54117518,0.915646039,0.471817182,0.050113636,0.195739595,0.18201113,0.018306636,0.275862069,0.260216346,0.0546875,0.78125,0.7265625,0.278438031,female
0.171870667,0.058132077,0.181399549,0.159066968,0.203732129,0.044665162,3.646713203,25.38702215,0.900367759,0.429190181,0,0.171870667,0.171230039,0.021276596,0.266666667,0.241122159,0.0078125,2.234375,2.2265625,0.049473684,female
0.178197286,0.060209543,0.191215075,0.157192982,0.215776478,0.058583496,3.162454586,27.16837016,0.923006923,0.488414888,0,0.178197286,0.144651916,0.015640274,0.253968254,0.144003378,0.0078125,1.078125,1.0703125,0.143838557,female
0.173822008,0.060250421,0.177272186,0.155259083,0.213960691,0.058701608,3.40025312,30.84999359,0.923000604,0.504066376,0,0.173822008,0.174866001,0.056338028,0.23880597,0.197591146,0.0078125,0.65625,0.6484375,0.316121629,female
0.172108228,0.060777778,0.178181818,0.161212121,0.200594626,0.039382504,3.898734439,32.57548597,0.906936448,0.450730678,0,0.172108228,0.135377777,0.016427105,0.275862069,0.06640625,0.0078125,0.265625,0.2578125,0.235976789,female
0.171769968,0.07124443,0.188773514,0.141369451,0.223957863,0.082588412,6.669214507,113.9415116,0.948423913,0.658345056,0,0.171769968,0.15639932,0.015952144,0.275862069,0.0959375,0.0078125,0.515625,0.5078125,0.180566802,female
0.188872268,0.060987791,0.19995602,0.173479934,0.229664651,0.056184717,3.198953231,31.37139736,0.915985591,0.436417565,0,0.188872268,0.181574254,0.021136063,0.25,0.2315625,0.0078125,0.7890625,0.78125,0.304285714,female
0.175107809,0.069521002,0.182761506,0.138828452,0.231380753,0.092552301,5.666595733,91.42319029,0.936910656,0.537922752,0,0.175107809,0.153756524,0.01611279,0.275862069,0.068296371,0.0078125,0.2578125,0.25,0.192307692,female
0.179418077,0.069468971,0.187940221,0.140636777,0.234515919,0.093879142,6.130157522,101.0393764,0.938814648,0.555937116,0,0.179418077,0.17917545,0.032454361,0.275862069,0.151654412,0.0078125,0.4765625,0.46875,0.265555556,female
0.183200597,0.065165804,0.191226611,0.158627859,0.235031185,0.076403326,2.717303966,21.11305348,0.926863833,0.501416796,0,0.183200597,0.157969549,0.015841584,0.275862069,0.184895833,0.0078125,2.4375,2.4296875,0.049591887,female
0.160173684,0.061159682,0.170058343,0.150781797,0.193418903,0.042637106,4.301561972,39.32441678,0.916364341,0.525700823,0,0.160173684,0.144966072,0.015640274,0.271186441,0.216594828,0.0078125,2.0703125,2.0625,0.037441725,female
0.08560587,0.072141613,0.058709677,0.025865103,0.139589443,0.11372434,2.281377222,10.17882178,0.94310951,0.636657278,0.016627566,0.08560587,0.124926783,0.016129032,0.253968254,0.188858696,0.0078125,0.7578125,0.75,0.250496032,female
0.082005982,0.069725153,0.058382148,0.024407252,0.133751743,0.109344491,2.377493906,9.717257347,0.938889383,0.608705825,0.009762901,0.082005982,0.153542833,0.016,0.266666667,0.252197266,0.0078125,1.421875,1.4140625,0.223362273,female
0.078847187,0.068472556,0.054163162,0.022842725,0.127636669,0.104793944,2.422416756,9.575712722,0.930185297,0.581113385,0.024491169,0.078847187,0.138373463,0.016293279,0.271186441,0.436662946,0.0078125,5.328125,5.3203125,0.106574043,female
0.121445506,0.084218712,0.125799864,0.032784207,0.194608577,0.16182437,2.083068529,8.659578734,0.966515567,0.776099236,0.014295439,0.121445506,0.161328459,0.01621074,0.275862069,0.283333333,0.0078125,0.96875,0.9609375,0.238385598,female
0.093402309,0.070612134,0.068169935,0.032941176,0.157843137,0.124901961,1.808112797,7.522360604,0.945408462,0.632646768,0.021045752,0.093402309,0.160136684,0.023880597,0.266666667,0.240056818,0.0078125,0.5859375,0.578125,0.438223938,female
0.10262336,0.076950322,0.08460039,0.032020793,0.168109162,0.136088369,1.90567839,7.191967348,0.951992434,0.674631772,0.014918778,0.10262336,0.159180996,0.015748031,0.275862069,0.248816288,0.0078125,0.609375,0.6015625,0.379136992,female
0.091790714,0.071356584,0.065929457,0.029094376,0.157750238,0.128655863,2.000944147,7.683516789,0.939997757,0.613938561,0.024022879,0.091790714,0.143862036,0.020151134,0.25,0.2578125,0.0078125,0.875,0.8671875,0.370570571,female
0.112574609,0.080004969,0.131173021,0.030997067,0.172434018,0.14143695,2.471338483,10.23617621,0.942924916,0.657554266,0.008621701,0.112574609,0.150547581,0.016243655,0.275862069,0.3209375,0.0078125,0.7734375,0.765625,0.260425909,female
0.097562091,0.070847036,0.071000752,0.038765989,0.158224229,0.119458239,1.430849795,4.652448192,0.952220292,0.664711798,0.038555305,0.097562091,0.148914143,0.019851117,0.222222222,0.255774457,0.0078125,0.640625,0.6328125,0.305836139,female
0.088831313,0.069826874,0.070166746,0.027479752,0.14340162,0.115921868,1.878499444,7.406555457,0.949350638,0.625181224,0.006136255,0.088831313,0.155144581,0.017185822,0.271186441,0.215297965,0.0078125,0.640625,0.6328125,0.3944595,female
0.164784249,0.107549057,0.219729944,0.007339158,0.247084988,0.23974583,27.135438,800.2724883,0.766384644,0.235352701,0,0.164784249,0.201655518,0.016,0.271186441,0.0078125,0.0078125,0.0078125,0,0,female
0.135120044,0.111260492,0.199921105,0.000276134,0.232228797,0.231952663,24.9488324,666.6810237,0.74867638,0.280412417,0,0.135120044,0.172887738,0.016913319,0.25,0.0078125,0.0078125,0.0078125,0,0,female
0.152414448,0.107861762,0.204427861,0.000348259,0.241343284,0.240995025,21.76160898,513.8796477,0.771160069,0.271657028,0,0.152414448,0.152977222,0.016,0.266666667,0.0078125,0.0078125,0.0078125,0,0,female
0.15025502,0.111256969,0.203350358,0.002288049,0.24825332,0.245965271,24.01442382,624.9391693,0.777701956,0.26493328,0,0.15025502,0.1876571,0.015968064,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.151283266,0.1102608,0.208732126,0.000266921,0.245567207,0.245300286,25.15253644,680.4858373,0.768258053,0.288360881,0,0.151283266,0.182116068,0.015984016,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.153288707,0.10904435,0.209823381,0.000235492,0.240908326,0.240672834,26.7561854,770.5012371,0.750022627,0.214378307,0,0.153288707,0.188857688,0.016048144,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.139305284,0.112649119,0.194215686,0.000228758,0.236535948,0.23630719,27.59289872,810.4492034,0.738650686,0.276171373,0,0.139305284,0.175441868,0.017094017,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.165542199,0.109377779,0.216816074,0.006491499,0.254683153,0.248191654,27.55814557,824.136041,0.765956716,0.219572919,0,0.165542199,0.182942818,0.01611279,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.153645359,0.115273247,0.217193923,0.000250223,0.252475424,0.252225201,25.84082537,720.4983664,0.748495008,0.246322537,0,0.153645359,0.195480005,0.016632017,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.152673827,0.114508038,0.217540515,0.000266921,0.249037178,0.248770257,24.80046421,667.7330667,0.747569467,0.240212835,0,0.152673827,0.184695611,0.016771488,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.162205157,0.069785809,0.182035324,0.136820858,0.210529857,0.073708999,4.105541056,35.65566295,0.930920089,0.57528575,0,0.162205157,0.149335328,0.02725724,0.225352113,0.663461538,0.0078125,6.9609375,6.953125,0.187742594,female
0.168252203,0.078426574,0.174583002,0.130325655,0.235075457,0.104749801,5.008222436,73.82976472,0.940100392,0.555749976,0,0.168252203,0.145061616,0.016161616,0.275862069,0.084635417,0.0078125,0.46875,0.4609375,0.114732725,female
0.163490852,0.062383046,0.171024623,0.146783161,0.206386021,0.059602859,3.825075621,41.43814094,0.906536537,0.43874395,0,0.163490852,0.137827233,0.026936027,0.213333333,0.186298077,0.0078125,0.84375,0.8359375,0.07306712,female
0.169579909,0.066873502,0.179354156,0.141704606,0.220116464,0.078411858,3.439047418,36.75716219,0.937305028,0.566265528,0,0.169579909,0.15644373,0.030075188,0.275862069,0.133820565,0.0078125,0.4140625,0.40625,0.289124668,female
0.17030936,0.074465465,0.174069149,0.136462766,0.231223404,0.094760638,4.045799245,56.0162803,0.944721529,0.576245802,0,0.17030936,0.147813679,0.016913319,0.271186441,0.064822635,0.0078125,0.265625,0.2578125,0.236742424,female
0.161641466,0.082656266,0.194208754,0.115016835,0.213535354,0.098518519,5.676071435,57.77930806,0.875254817,0.446785697,0,0.161641466,0.187904656,0.033542977,0.275862069,0.0859375,0.0078125,0.2265625,0.21875,0.319047619,female
0.169751775,0.084460316,0.198322212,0.129189704,0.221277407,0.092087703,5.404310278,64.41605198,0.896396285,0.446445286,0,0.169751775,0.170037822,0.023222061,0.275862069,0.099946121,0.0078125,0.453125,0.4453125,0.238095238,female
0.166077721,0.091112072,0.20721393,0.074179104,0.23681592,0.162636816,4.237643748,41.15586555,0.908194766,0.499167966,0,0.166077721,0.188951237,0.027633851,0.275862069,0.182565789,0.0078125,0.6953125,0.6875,0.339393939,female
0.16653757,0.062168066,0.177849596,0.153486638,0.194033561,0.040546924,3.777015904,28.19835156,0.904631339,0.448050582,0,0.16653757,0.161053135,0.01750547,0.258064516,0.190716912,0.0078125,0.46875,0.4609375,0.238418079,female
0.173451065,0.071939471,0.175941704,0.140784753,0.232443946,0.091659193,4.432652252,60.95324128,0.939583268,0.559729661,0,0.173451065,0.147770869,0.015763547,0.246153846,0.153545673,0.0078125,0.4453125,0.4375,0.200892857,female
0.208291796,0.028794522,0.209659367,0.191265207,0.227883212,0.036618005,2.249725135,7.833977457,0.852007515,0.136175307,0.198248175,0.208291796,0.190331832,0.021621622,0.271186441,1.364257813,0.1953125,6.21875,6.0234375,0.221660182,female
0.208232073,0.033483023,0.214074844,0.186860707,0.231538462,0.044677755,2.569041905,10.79803799,0.86937998,0.160289772,0.226299376,0.208232073,0.186654177,0.023121387,0.258064516,0.799739583,0.171875,3.2421875,3.0703125,0.229270861,female
0.19938681,0.035439708,0.196045752,0.180718954,0.226470588,0.045751634,2.342195526,9.294967864,0.860738259,0.21088442,0.184150327,0.19938681,0.159955758,0.027118644,0.271186441,0.8984375,0.0078125,5.9765625,5.96875,0.189915233,female
